order_id,order_date,status,item_id,sku,qty_ordered,price,value,discount_amount,total,category,payment_method,bi_st,cust_id,year,month,ref_num,Name Prefix,First Name,Middle Initial,Last Name,Gender,age,full_name,E Mail,Sign in date,Phone No. ,Place Name,County,City,State,Zip,Region,User Name,Discount_Percent
100360420,10/30/2020,received,584752,MEFDEA59CA5159DB6EB-L,2,11,11,0,11,Men's Fashion,cod,Valid,35698,2020,10,771184,Hon.,Brianne,S,Hatmaker,F,39,Hatmaker Brianne,brianne.hatmaker@hotmail.co.uk,11/08/2015,239-525-6314,Palmetto,Manatee,Palmetto,FL,34221,South,bshatmaker,0
100360420,10/30/2020,received,584754,WOFKUR59AD63EEF1E35,2,24.9,24.9,0,24.9,Women's Fashion,cod,Valid,35698,2020,10,771184,Hon.,Brianne,S,Hatmaker,F,39,Hatmaker Brianne,brianne.hatmaker@hotmail.co.uk,11/08/2015,239-525-6314,Palmetto,Manatee,Palmetto,FL,34221,South,bshatmaker,0
100360420,10/30/2020,received,584755,WOFBIS59ACA6CCA0E49,2,24.9,24.9,0,24.9,Women's Fashion,cod,Valid,35698,2020,10,771184,Hon.,Brianne,S,Hatmaker,F,39,Hatmaker Brianne,brianne.hatmaker@hotmail.co.uk,11/08/2015,239-525-6314,Palmetto,Manatee,Palmetto,FL,34221,South,bshatmaker,0
100360420,10/30/2020,received,584756,MEFCUL59AD3804DC525-L,2,69.9,69.9,0,69.9,Men's Fashion,cod,Valid,35698,2020,10,771184,Hon.,Brianne,S,Hatmaker,F,39,Hatmaker Brianne,brianne.hatmaker@hotmail.co.uk,11/08/2015,239-525-6314,Palmetto,Manatee,Palmetto,FL,34221,South,bshatmaker,0
100362066,11/06/2020,order_refunded,587408,WOFBIS59ACA6CCA0E49,2,24.9,24.9,0,24.9,Women's Fashion,cod,Valid,35698,2020,11,771184,Hon.,Brianne,S,Hatmaker,F,39,Hatmaker Brianne,brianne.hatmaker@hotmail.co.uk,11/08/2015,239-525-6314,Palmetto,Manatee,Palmetto,FL,34221,South,bshatmaker,0
100362067,11/06/2020,order_refunded,587409,MEFCUL59AD3804DC525,2,69.9,69.9,0,69.9,Men's Fashion,cod,Valid,35698,2020,11,771184,Hon.,Brianne,S,Hatmaker,F,39,Hatmaker Brianne,brianne.hatmaker@hotmail.co.uk,11/08/2015,239-525-6314,Palmetto,Manatee,Palmetto,FL,34221,South,bshatmaker,0
100392624,12/21/2020,received,638147,MEFBIS59F78A257932B,2,24.8,24.8,0,24.8,Men's Fashion,cod,Valid,35698,2020,12,771184,Hon.,Brianne,S,Hatmaker,F,39,Hatmaker Brianne,brianne.hatmaker@hotmail.co.uk,11/08/2015,239-525-6314,Palmetto,Manatee,Palmetto,FL,34221,South,bshatmaker,0
100392624,12/21/2020,received,638148,MEFAYB59FAB690603B4,3,44.9,89.8,0,89.8,Men's Fashion,cod,Valid,35698,2020,12,771184,Hon.,Brianne,S,Hatmaker,F,39,Hatmaker Brianne,brianne.hatmaker@hotmail.co.uk,11/08/2015,239-525-6314,Palmetto,Manatee,Palmetto,FL,34221,South,bshatmaker,0
100392624,12/21/2020,received,638149,WOFRUB59ACC9358F902,2,34.8,34.8,0,34.8,Women's Fashion,cod,Valid,35698,2020,12,771184,Hon.,Brianne,S,Hatmaker,F,39,Hatmaker Brianne,brianne.hatmaker@hotmail.co.uk,11/08/2015,239-525-6314,Palmetto,Manatee,Palmetto,FL,34221,South,bshatmaker,0
100392624,12/21/2020,received,638150,WOFWON59F963CDABB78,2,49.8,49.8,0,49.8,Women's Fashion,cod,Valid,35698,2020,12,771184,Hon.,Brianne,S,Hatmaker,F,39,Hatmaker Brianne,brianne.hatmaker@hotmail.co.uk,11/08/2015,239-525-6314,Palmetto,Manatee,Palmetto,FL,34221,South,bshatmaker,0
100399321,12/23/2020,order_refunded,650163,MEFBIS5A06C28DD4F8F,2,99.9,99.9,0,99.9,Men's Fashion,cod,Valid,35698,2020,12,771184,Hon.,Brianne,S,Hatmaker,F,39,Hatmaker Brianne,brianne.hatmaker@hotmail.co.uk,11/08/2015,239-525-6314,Palmetto,Manatee,Palmetto,FL,34221,South,bshatmaker,0
100399321,12/23/2020,order_refunded,650164,MATIGE59AC7721F12E8,2,14.5,14.5,0,14.5,Mobiles & Tablets,cod,Valid,35698,2020,12,771184,Hon.,Brianne,S,Hatmaker,F,39,Hatmaker Brianne,brianne.hatmaker@hotmail.co.uk,11/08/2015,239-525-6314,Palmetto,Manatee,Palmetto,FL,34221,South,bshatmaker,0
100437991,01/18/2021,received,717504,MEFBUY59B7C3DDC2CA3-41,2,37.5,37.5,0,37.5,Men's Fashion,cod,Valid,35698,2021,1,771184,Hon.,Brianne,S,Hatmaker,F,39,Hatmaker Brianne,brianne.hatmaker@hotmail.co.uk,11/08/2015,239-525-6314,Palmetto,Manatee,Palmetto,FL,34221,South,bshatmaker,0
100437991,01/18/2021,received,717506,MEFBUY59B7E808D2F6A-40,2,69.9,69.9,0,69.9,Men's Fashion,cod,Valid,35698,2021,1,771184,Hon.,Brianne,S,Hatmaker,F,39,Hatmaker Brianne,brianne.hatmaker@hotmail.co.uk,11/08/2015,239-525-6314,Palmetto,Manatee,Palmetto,FL,34221,South,bshatmaker,0
100437991,01/18/2021,received,717508,WOFMUN5A0ACC34A92B3,2,29.9,29.9,0,29.9,Women's Fashion,cod,Valid,35698,2021,1,771184,Hon.,Brianne,S,Hatmaker,F,39,Hatmaker Brianne,brianne.hatmaker@hotmail.co.uk,11/08/2015,239-525-6314,Palmetto,Manatee,Palmetto,FL,34221,South,bshatmaker,0
100450546,03/11/2021,order_refunded,739634,MEFHAR5A583C30BEFA3,2,105.8,105.8,0,105.8,Men's Fashion,cod,Valid,35698,2021,3,771184,Hon.,Brianne,S,Hatmaker,F,39,Hatmaker Brianne,brianne.hatmaker@hotmail.co.uk,11/08/2015,239-525-6314,Palmetto,Manatee,Palmetto,FL,34221,South,bshatmaker,0
100450546,03/11/2021,order_refunded,739635,MEFBIS59F78A4DC89FA,2,24.3,24.3,0,24.3,Men's Fashion,cod,Valid,35698,2021,3,771184,Hon.,Brianne,S,Hatmaker,F,39,Hatmaker Brianne,brianne.hatmaker@hotmail.co.uk,11/08/2015,239-525-6314,Palmetto,Manatee,Palmetto,FL,34221,South,bshatmaker,0
100556481,09/12/2021,order_refunded,895247,MEFBNB5AE6F9732535E-XL,2,74.9,74.9,0,74.9,Men's Fashion,cod,Valid,35698,2021,9,771184,Hon.,Brianne,S,Hatmaker,F,39,Hatmaker Brianne,brianne.hatmaker@hotmail.co.uk,11/08/2015,239-525-6314,Palmetto,Manatee,Palmetto,FL,34221,South,bshatmaker,0
100354751,10/01/2020,complete,574921,igeek_Universal-18X-Zoom-Mobile-Phone-Optical-Lens,2,66.7,66.7,0,66.7,Mobiles & Tablets,cod,Net,60151,2020,10,208521,Mr.,Phillip,W,Cowling,M,27,Cowling Phillip,phillip.cowling@aol.com,01/14/1992,209-823-3316,Long Beach,Los Angeles,Long Beach,CA,90803,West,pwcowling,0
100354756,10/01/2020,received,574935,KureshiC_122-kemei,2,124.9,124.9,0,124.9,Beauty & Grooming,cod,Valid,60152,2020,10,494968,Mr.,Colton,Q,Gardener,M,55,Gardener Colton,colton.gardener@gmail.com,11/28/1991,319-962-9321,Webb,Clay,Webb,IA,51366,Midwest,cqgardener,0
100354757,10/01/2020,order_refunded,574936,Tmall_Red Stereo Bluetooth Speaker - DF-B02T TF,2,73,73,0,73,Mobiles & Tablets,customercredit,Valid,58132,2020,10,201590,Drs.,Sharice,M,Robicheaux,F,74,Robicheaux Sharice,sharice.robicheaux@gmail.com,05/24/1991,210-564-4039,Fabens,El Paso,Fabens,TX,79838,South,smrobicheaux,0
100383232,12/20/2020,complete,621325,BAGDIN59FADB7E058AB,2,98.8,98.8,9.88,88.92,Beauty & Grooming,Easypay_MA,Net,58132,2020,12,201590,Drs.,Sharice,M,Robicheaux,F,74,Robicheaux Sharice,sharice.robicheaux@gmail.com,05/24/1991,210-564-4039,Fabens,El Paso,Fabens,TX,79838,South,smrobicheaux,10
100383232,12/20/2020,complete,621326,KNO59D64DAC18B6C,2,2.7,2.7,0.27,2.43,Superstore,Easypay_MA,Net,58132,2020,12,201590,Drs.,Sharice,M,Robicheaux,F,74,Robicheaux Sharice,sharice.robicheaux@gmail.com,05/24/1991,210-564-4039,Fabens,El Paso,Fabens,TX,79838,South,smrobicheaux,10
100442948,02/06/2021,canceled,725936,COMWES5A09949E83484,2,615.8,615.8,0,615.8,Computing,Easypay,Gross,58132,2021,2,201590,Drs.,Sharice,M,Robicheaux,F,74,Robicheaux Sharice,sharice.robicheaux@gmail.com,05/24/1991,210-564-4039,Fabens,El Paso,Fabens,TX,79838,South,smrobicheaux,0
100354754,10/01/2020,received,574931,sehgalmotors_254422,2,277.5,277.5,0,277.5,Superstore,customercredit,Valid,57688,2020,10,755560,Drs.,Daniell,M,Goodale,F,65,Goodale Daniell,daniell.goodale@yahoo.com,01/09/2017,205-833-7249,Andalusia,Covington,Andalusia,AL,36420,South,dmgoodale,0
100354754,10/01/2020,received,574932,sehgalmotors_8151,2,44.4,44.4,0,44.4,Superstore,customercredit,Valid,57688,2020,10,755560,Drs.,Daniell,M,Goodale,F,65,Goodale Daniell,daniell.goodale@yahoo.com,01/09/2017,205-833-7249,Andalusia,Covington,Andalusia,AL,36420,South,dmgoodale,0
100354754,10/01/2020,received,574933,sehgalmotors_272352,2,16.7,16.7,0,16.7,Superstore,customercredit,Valid,57688,2020,10,755560,Drs.,Daniell,M,Goodale,F,65,Goodale Daniell,daniell.goodale@yahoo.com,01/09/2017,205-833-7249,Andalusia,Covington,Andalusia,AL,36420,South,dmgoodale,0
100356359,10/09/2020,order_refunded,577861,sehgalmotors_4753,2,166.5,166.5,20,146.5,Superstore,customercredit,Valid,57688,2020,10,755560,Drs.,Daniell,M,Goodale,F,65,Goodale Daniell,daniell.goodale@yahoo.com,01/09/2017,205-833-7249,Andalusia,Covington,Andalusia,AL,36420,South,dmgoodale,12.01201201
100357088,10/13/2020,order_refunded,579191,SEH59ADD5928C6D6,2,166.5,166.5,0,166.5,Superstore,customercredit,Valid,57688,2020,10,755560,Drs.,Daniell,M,Goodale,F,65,Goodale Daniell,daniell.goodale@yahoo.com,01/09/2017,205-833-7249,Andalusia,Covington,Andalusia,AL,36420,South,dmgoodale,0
100357344,10/15/2020,complete,579616,MEFSHA59AC25B321583-L,2,157.5,157.5,0,157.5,Men's Fashion,cod,Net,57688,2020,10,755560,Drs.,Daniell,M,Goodale,F,65,Goodale Daniell,daniell.goodale@yahoo.com,01/09/2017,205-833-7249,Andalusia,Covington,Andalusia,AL,36420,South,dmgoodale,0
100358056,10/18/2020,order_refunded,580723,MEFJTR59AD6957E302A,2,180,180,0,180,Men's Fashion,cod,Valid,57688,2020,10,755560,Drs.,Daniell,M,Goodale,F,65,Goodale Daniell,daniell.goodale@yahoo.com,01/09/2017,205-833-7249,Andalusia,Covington,Andalusia,AL,36420,South,dmgoodale,0
100359543,10/25/2020,order_refunded,583214,MEFTIM59ACCA56C9A8F,2,296.5,296.5,0,296.5,Men's Fashion,cod,Valid,57688,2020,10,755560,Drs.,Daniell,M,Goodale,F,65,Goodale Daniell,daniell.goodale@yahoo.com,01/09/2017,205-833-7249,Andalusia,Covington,Andalusia,AL,36420,South,dmgoodale,0
100361905,11/06/2020,order_refunded,587237,SEH59ADCC477CCE6,2,199.8,199.8,0,199.8,Superstore,cod,Valid,57688,2020,11,755560,Drs.,Daniell,M,Goodale,F,65,Goodale Daniell,daniell.goodale@yahoo.com,01/09/2017,205-833-7249,Andalusia,Covington,Andalusia,AL,36420,South,dmgoodale,0
100361959,11/06/2020,order_refunded,587301,MEFTIM59ACCA56C9A8F,2,296.5,296.5,0,296.5,Men's Fashion,cod,Valid,57688,2020,11,755560,Drs.,Daniell,M,Goodale,F,65,Goodale Daniell,daniell.goodale@yahoo.com,01/09/2017,205-833-7249,Andalusia,Covington,Andalusia,AL,36420,South,dmgoodale,0
100368723,11/18/2020,complete,597593,MATKRO59BA22584B1EF,2,99.9,99.9,0,99.9,Mobiles & Tablets,customercredit,Net,57688,2020,11,755560,Drs.,Daniell,M,Goodale,F,65,Goodale Daniell,daniell.goodale@yahoo.com,01/09/2017,205-833-7249,Andalusia,Covington,Andalusia,AL,36420,South,dmgoodale,0
100368723,11/18/2020,complete,597594,MEFVAL59C0C88B9DA77-L,2,32.5,32.5,0,32.5,Men's Fashion,customercredit,Net,57688,2020,11,755560,Drs.,Daniell,M,Goodale,F,65,Goodale Daniell,daniell.goodale@yahoo.com,01/09/2017,205-833-7249,Andalusia,Covington,Andalusia,AL,36420,South,dmgoodale,0
100368723,11/18/2020,complete,597596,MEFVAL59BA931A6F0B8-L,2,32.5,32.5,0,32.5,Men's Fashion,customercredit,Net,57688,2020,11,755560,Drs.,Daniell,M,Goodale,F,65,Goodale Daniell,daniell.goodale@yahoo.com,01/09/2017,205-833-7249,Andalusia,Covington,Andalusia,AL,36420,South,dmgoodale,0
100373245,11/29/2020,canceled,603959,HALNAD59E0BC9F1E394,2,16,16,0,16,Home & Living,Easypay,Gross,57688,2020,11,755560,Drs.,Daniell,M,Goodale,F,65,Goodale Daniell,daniell.goodale@yahoo.com,01/09/2017,205-833-7249,Andalusia,Covington,Andalusia,AL,36420,South,dmgoodale,0
100373245,11/29/2020,canceled,603960,HALSHA59F1E1F2BFA89,2,35,35,0,35,Home & Living,Easypay,Gross,57688,2020,11,755560,Drs.,Daniell,M,Goodale,F,65,Goodale Daniell,daniell.goodale@yahoo.com,01/09/2017,205-833-7249,Andalusia,Covington,Andalusia,AL,36420,South,dmgoodale,0
100373245,11/29/2020,canceled,603961,APPNET59E7A8CCDE9A5,2,60,60,0,60,Appliances,Easypay,Gross,57688,2020,11,755560,Drs.,Daniell,M,Goodale,F,65,Goodale Daniell,daniell.goodale@yahoo.com,01/09/2017,205-833-7249,Andalusia,Covington,Andalusia,AL,36420,South,dmgoodale,0
100354755,10/01/2020,canceled,574934,Samsung-Galaxy-S8-G950-Black,2,7930,7930,0,7930,Mobiles & Tablets,jazzwallet,Gross,60153,2020,10,769037,Mrs.,Shawna,V,Emanuel,F,27,Emanuel Shawna,shawna.emanuel@gmail.com,06/01/2016,314-931-4366,Lancaster,Schuyler,Lancaster,MO,63548,Midwest,svemanuel,0
100355263,10/03/2020,canceled,575898,Samsung-Galaxy-S8-G950-Black,1,7930,0,0,0,Mobiles & Tablets,Easypay,Gross,60153,2020,10,769037,Mrs.,Shawna,V,Emanuel,F,27,Emanuel Shawna,shawna.emanuel@gmail.com,06/01/2016,314-931-4366,Lancaster,Schuyler,Lancaster,MO,63548,Midwest,svemanuel,1.891551072
100354758,10/01/2020,complete,574937,Fantastic_FT-1121,2,31.6,31.6,0,31.6,Appliances,cod,Net,60154,2020,10,713271,Ms.,Simonne,F,Trogdon,F,23,Trogdon Simonne,simonne.trogdon@aol.com,05/15/2011,217-848-6641,Scales Mound,Jo Daviess,Scales Mound,IL,61075,Midwest,sftrogdon,0
100354759,10/01/2020,received,574938,GSW_CarBluetoothDongle,2,45.5,45.5,0,45.5,Mobiles & Tablets,cod,Valid,60155,2020,10,303474,Ms.,Fran,D,Fleet,F,37,Fleet Fran,fran.fleet@ibm.com,08/11/2012,802-667-2361,Island Pond,Essex,Island Pond,VT,5846,Northeast,fdfleet,0
100354762,10/01/2020,canceled,574942,BT_BT-217,3,19.9,39.8,0,39.8,Mobiles & Tablets,easypay_voucher,Gross,60156,2020,10,764148,Mr.,Devon,I,Holter,M,36,Holter Devon,devon.holter@bp.com,05/10/1991,212-482-7159,Cleverdale,Warren,Cleverdale,NY,12820,Northeast,diholter,0
100354760,10/01/2020,complete,574939,BD_BIG DEAL_3,2,35,35,0,35,Mobiles & Tablets,cod,Net,60157,2020,10,299388,Hon.,Winnifred,K,Finger,F,56,Finger Winnifred,winnifred.finger@charter.net,12/05/2011,215-838-0002,Media,Delaware,Media,PA,19091,Northeast,wkfinger,0
100354761,10/01/2020,received,574940,Telemall_MM-PC-0003,2,332.5,332.5,0,332.5,Health & Sports,cod,Valid,29032,2020,10,643442,Ms.,Marjorie,M,Delaune,F,43,Delaune Marjorie,marjorie.delaune@earthlink.net,10/13/2010,212-339-3807,Lake Peekskill,Putnam,Lake Peekskill,NY,10537,Northeast,mmdelaune,0
100356506,10/10/2020,order_refunded,578123,ENTAUD59AC8055C7893,2,295,295,0,295,Entertainment,cod,Valid,29032,2020,10,643442,Ms.,Marjorie,M,Delaune,F,43,Delaune Marjorie,marjorie.delaune@earthlink.net,10/13/2010,212-339-3807,Lake Peekskill,Putnam,Lake Peekskill,NY,10537,Northeast,mmdelaune,0
100357472,10/16/2020,order_refunded,579837,ENTAUD59AC8055C7893,2,295,295,0,295,Entertainment,cod,Valid,29032,2020,10,643442,Ms.,Marjorie,M,Delaune,F,43,Delaune Marjorie,marjorie.delaune@earthlink.net,10/13/2010,212-339-3807,Lake Peekskill,Putnam,Lake Peekskill,NY,10537,Northeast,mmdelaune,0
100354763,10/01/2020,order_refunded,574943,BE_INDUCTIVE RAINBOW GLASS-2,3,18.5,37,0,37,Home & Living,cod,Valid,50173,2020,10,930261,Mrs.,Karol,O,Micco,F,66,Micco Karol,karol.micco@hotmail.com,09/22/2007,216-908-5465,Vermilion,Erie,Vermilion,OH,44089,Midwest,komicco,0
100358698,10/21/2020,received,581809,WOFKUR59AD5FDDDE7CB,2,54.9,54.9,0,54.9,Women's Fashion,cod,Valid,50173,2020,10,930261,Mrs.,Karol,O,Micco,F,66,Micco Karol,karol.micco@hotmail.com,09/22/2007,216-908-5465,Vermilion,Erie,Vermilion,OH,44089,Midwest,komicco,0
100358698,10/21/2020,received,581810,KABPLA59AC846290D76,2,37.5,37.5,0,37.5,Kids & Baby,cod,Valid,50173,2020,10,930261,Mrs.,Karol,O,Micco,F,66,Micco Karol,karol.micco@hotmail.com,09/22/2007,216-908-5465,Vermilion,Erie,Vermilion,OH,44089,Midwest,komicco,0
100358698,10/21/2020,received,581811,MEFEMO59AC2225ABECE-XXXL,2,59.9,59.9,0,59.9,Men's Fashion,cod,Valid,50173,2020,10,930261,Mrs.,Karol,O,Micco,F,66,Micco Karol,karol.micco@hotmail.com,09/22/2007,216-908-5465,Vermilion,Erie,Vermilion,OH,44089,Midwest,komicco,0
100354764,10/01/2020,complete,574944,cc_Xiaomi-Mi-Band-2,1,308,0,0,0,Mobiles & Tablets,cod,Net,55589,2020,10,745411,Mr.,Domingo,T,Haider,M,26,Haider Domingo,domingo.haider@microsoft.com,03/27/2004,803-450-2800,Dale,Beaufort,Dale,SC,29914,South,dthaider,9.74025974
100355301,10/03/2020,received,575966,Samsung-Galaxy-S8-G950-Black,1,7930,0,0,0,Mobiles & Tablets,cod,Valid,55589,2020,10,745411,Mr.,Domingo,T,Haider,M,26,Haider Domingo,domingo.haider@microsoft.com,03/27/2004,803-450-2800,Dale,Beaufort,Dale,SC,29914,South,dthaider,1.891551072
100355304,10/03/2020,canceled,575969,Samsung-Galaxy-S8-G950-Black,2,7930,7930,0,7930,Mobiles & Tablets,cod,Gross,55589,2020,10,745411,Mr.,Domingo,T,Haider,M,26,Haider Domingo,domingo.haider@microsoft.com,03/27/2004,803-450-2800,Dale,Beaufort,Dale,SC,29914,South,dthaider,0
100356104,10/08/2020,received,577442,Samsung-Galaxy-S8-G950-Gold,2,7930,7930,0,7930,Mobiles & Tablets,cod,Valid,55589,2020,10,745411,Mr.,Domingo,T,Haider,M,26,Haider Domingo,domingo.haider@microsoft.com,03/27/2004,803-450-2800,Dale,Beaufort,Dale,SC,29914,South,dthaider,0
100356117,10/08/2020,received,577468,Samsung-Galaxy-J5-Pro-J530-Black,2,3047.5,3047.5,0,3047.5,Mobiles & Tablets,cod,Valid,55589,2020,10,745411,Mr.,Domingo,T,Haider,M,26,Haider Domingo,domingo.haider@microsoft.com,03/27/2004,803-450-2800,Dale,Beaufort,Dale,SC,29914,South,dthaider,0
100356117,10/08/2020,received,577469,uni_FoodPanda,2,150.7,150.7,0,150.7,Superstore,cod,Valid,55589,2020,10,745411,Mr.,Domingo,T,Haider,M,26,Haider Domingo,domingo.haider@microsoft.com,03/27/2004,803-450-2800,Dale,Beaufort,Dale,SC,29914,South,dthaider,0
100356361,10/09/2020,order_refunded,577863,HP_Z1D62PA,2,7604.2,7604.2,0,7604.2,Computing,cod,Valid,55589,2020,10,745411,Mr.,Domingo,T,Haider,M,26,Haider Domingo,domingo.haider@microsoft.com,03/27/2004,803-450-2800,Dale,Beaufort,Dale,SC,29914,South,dthaider,0
100360346,10/29/2020,order_refunded,584636,MATHUA59B7EB165C1F8,2,5505.2,5505.2,0,5505.2,Mobiles & Tablets,cod,Valid,55589,2020,10,745411,Mr.,Domingo,T,Haider,M,26,Haider Domingo,domingo.haider@microsoft.com,03/27/2004,803-450-2800,Dale,Beaufort,Dale,SC,29914,South,dthaider,0
100362049,11/06/2020,order_refunded,587391,MATHUA59B7EB165C1F8,2,5505.2,5505.2,0,5505.2,Mobiles & Tablets,cod,Valid,55589,2020,11,745411,Mr.,Domingo,T,Haider,M,26,Haider Domingo,domingo.haider@microsoft.com,03/27/2004,803-450-2800,Dale,Beaufort,Dale,SC,29914,South,dthaider,0
100372102,11/25/2020,canceled,602103,MATSAM59BA98839DBC7,2,10899.9,10899.9,0,10899.9,Mobiles & Tablets,Easypay_MA,Gross,55589,2020,11,745411,Mr.,Domingo,T,Haider,M,26,Haider Domingo,domingo.haider@microsoft.com,03/27/2004,803-450-2800,Dale,Beaufort,Dale,SC,29914,South,dthaider,0
100372103,11/25/2020,canceled,602104,MATSAM59BA98839DBC7,2,10899.9,10899.9,0,10899.9,Mobiles & Tablets,Easypay_MA,Gross,55589,2020,11,745411,Mr.,Domingo,T,Haider,M,26,Haider Domingo,domingo.haider@microsoft.com,03/27/2004,803-450-2800,Dale,Beaufort,Dale,SC,29914,South,dthaider,0
100372106,11/25/2020,order_refunded,602107,ENTSAM59B7C1F3BEDFC,2,7422,7422,0,7422,Entertainment,cod,Valid,55589,2020,11,745411,Mr.,Domingo,T,Haider,M,26,Haider Domingo,domingo.haider@microsoft.com,03/27/2004,803-450-2800,Dale,Beaufort,Dale,SC,29914,South,dthaider,0
100372320,11/26/2020,order_refunded,602429,WOFGUL59BAAB0D8FBC0,2,857.1,857.1,0,857.1,Women's Fashion,cod,Valid,55589,2020,11,745411,Mr.,Domingo,T,Haider,M,26,Haider Domingo,domingo.haider@microsoft.com,03/27/2004,803-450-2800,Dale,Beaufort,Dale,SC,29914,South,dthaider,0
100374043,12/03/2020,received,605325,MEFOAS59AD3CB152886,4,79.9,239.7,75.519,164.181,Men's Fashion,cod,Valid,55589,2020,12,745411,Mr.,Domingo,T,Haider,M,26,Haider Domingo,domingo.haider@microsoft.com,03/27/2004,803-450-2800,Dale,Beaufort,Dale,SC,29914,South,dthaider,31.50563204
100374043,12/03/2020,received,605326,WOFJAS59AC23032EAB1-30,4,49.9,149.7,47.163,102.537,Women's Fashion,cod,Valid,55589,2020,12,745411,Mr.,Domingo,T,Haider,M,26,Haider Domingo,domingo.haider@microsoft.com,03/27/2004,803-450-2800,Dale,Beaufort,Dale,SC,29914,South,dthaider,31.50501002
100374043,12/03/2020,received,605328,SUN59F31AC118790,4,28.9,86.7,27.315,59.385,Superstore,cod,Valid,55589,2020,12,745411,Mr.,Domingo,T,Haider,M,26,Haider Domingo,domingo.haider@microsoft.com,03/27/2004,803-450-2800,Dale,Beaufort,Dale,SC,29914,South,dthaider,31.50519031
100376415,12/12/2020,received,609127,BAGFAS59FADB3AB99FB,2,79.5,79.5,10.643,68.857,Beauty & Grooming,cod,Valid,55589,2020,12,745411,Mr.,Domingo,T,Haider,M,26,Haider Domingo,domingo.haider@microsoft.com,03/27/2004,803-450-2800,Dale,Beaufort,Dale,SC,29914,South,dthaider,13.38742138
100376415,12/12/2020,received,609128,BAGTHE59ACB4EA95935,2,69.9,69.9,9.357,60.543,Beauty & Grooming,cod,Valid,55589,2020,12,745411,Mr.,Domingo,T,Haider,M,26,Haider Domingo,domingo.haider@microsoft.com,03/27/2004,803-450-2800,Dale,Beaufort,Dale,SC,29914,South,dthaider,13.38626609
100378582,12/14/2020,order_refunded,612568,MEFBNB59FC74FDBC09F-L,2,24.9,24.9,0,24.9,Men's Fashion,cod,Valid,55589,2020,12,745411,Mr.,Domingo,T,Haider,M,26,Haider Domingo,domingo.haider@microsoft.com,03/27/2004,803-450-2800,Dale,Beaufort,Dale,SC,29914,South,dthaider,0
100378582,12/14/2020,order_refunded,612570,MEFBNB59FC74FFCBC1B-L,2,24.9,24.9,0,24.9,Men's Fashion,cod,Valid,55589,2020,12,745411,Mr.,Domingo,T,Haider,M,26,Haider Domingo,domingo.haider@microsoft.com,03/27/2004,803-450-2800,Dale,Beaufort,Dale,SC,29914,South,dthaider,0
100403319,12/24/2020,complete,657401,APPHOM59FB3AED53D77,2,606.4,606.4,87.64,518.76,Appliances,easypay_voucher,Net,55589,2020,12,745411,Mr.,Domingo,T,Haider,M,26,Haider Domingo,domingo.haider@microsoft.com,03/27/2004,803-450-2800,Dale,Beaufort,Dale,SC,29914,South,dthaider,14.4525066
100403319,12/24/2020,complete,657402,APPTHU59F6F07255F50,2,49.9,49.9,9.49,40.41,Appliances,easypay_voucher,Net,55589,2020,12,745411,Mr.,Domingo,T,Haider,M,26,Haider Domingo,domingo.haider@microsoft.com,03/27/2004,803-450-2800,Dale,Beaufort,Dale,SC,29914,South,dthaider,19.01803607
100405287,12/24/2020,complete,660888,APPGAB59D899FD5FDCB,2,529.7,529.7,52.97,476.73,Appliances,easypay_voucher,Net,55589,2020,12,745411,Mr.,Domingo,T,Haider,M,26,Haider Domingo,domingo.haider@microsoft.com,03/27/2004,803-450-2800,Dale,Beaufort,Dale,SC,29914,South,dthaider,10
100408398,12/25/2020,complete,666664,APPDAW5A05B2337E70C,2,2395.8,2395.8,250,2145.8,Appliances,easypay_voucher,Net,55589,2020,12,745411,Mr.,Domingo,T,Haider,M,26,Haider Domingo,domingo.haider@microsoft.com,03/27/2004,803-450-2800,Dale,Beaufort,Dale,SC,29914,South,dthaider,10.43492779
100354765,10/01/2020,order_refunded,574945,Mausummery_JL17-1M198-M,2,242.3,242.3,0,242.3,Women's Fashion,cod,Valid,2579,2020,10,579557,Mr.,Lenard,X,Sweitzer,M,59,Sweitzer Lenard,lenard.sweitzer@yahoo.ca,03/10/1987,207-662-5544,Augusta,Kennebec,Augusta,ME,4338,Northeast,lxsweitzer,0
100355063,10/02/2020,order_refunded,575540,Image_P-247-L,2,380,380,0,380,Women's Fashion,cod,Valid,2579,2020,10,579557,Mr.,Lenard,X,Sweitzer,M,59,Sweitzer Lenard,lenard.sweitzer@yahoo.ca,03/10/1987,207-662-5544,Augusta,Kennebec,Augusta,ME,4338,Northeast,lxsweitzer,0
100355069,10/02/2020,order_refunded,575551,Image_P-247-L,2,380,380,0,380,Women's Fashion,cod,Valid,2579,2020,10,579557,Mr.,Lenard,X,Sweitzer,M,59,Sweitzer Lenard,lenard.sweitzer@yahoo.ca,03/10/1987,207-662-5544,Augusta,Kennebec,Augusta,ME,4338,Northeast,lxsweitzer,0
100356752,10/11/2020,received,578557,WOFGUL59ACD5828693A,1,492.2,0,0,0,Women's Fashion,cod,Valid,2579,2020,10,579557,Mr.,Lenard,X,Sweitzer,M,59,Sweitzer Lenard,lenard.sweitzer@yahoo.ca,03/10/1987,207-662-5544,Augusta,Kennebec,Augusta,ME,4338,Northeast,lxsweitzer,4.063388866
